,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
14020,2793,C1,女,26,43740,42,160919,股票型,2018-07-12,3653,认购,1107
14021,2794,C1,男,24,45523,44,004858,股票型,2018-08-22,4098,定投,929
14022,2794,C1,男,24,45523,44,003625,股票型,2018-08-16,3185,定投,630
14023,2794,C1,男,24,45523,44,000549,股票型,2018-08-09,2815,认购,1085
14024,2794,C1,男,24,45523,44,001917,股票型,2018-08-19,2727,认购,1053
14025,2794,C1,男,24,45523,44,000996,股票型,2018-07-16,4263,认购,648
14026,2795,C1,女,26,45204,40,005983,股票型,2018-07-22,3210,认购,671
14027,2795,C1,女,26,45204,40,004485,股票型,2018-07-20,2970,认购,728
14028,2795,C1,女,26,45204,40,540008,股票型,2018-07-21,3831,认购,1146
14029,2795,C1,女,26,45204,40,004606,股票型,2018-07-14,3195,定投,1054
14030,2795,C1,女,26,45204,40,005303,股票型,2018-08-30,4495,认购,983
14031,2795,C1,女,26,45204,40,000409,股票型,2018-07-13,4330,定投,1194
14032,2795,C1,女,26,45204,40,003984,股票型,2018-07-28,3863,认购,1001
14033,2796,C3,男,34,51258,41,006726,股票型,2018-08-27,3329,其他,744
14034,2796,C3,男,34,51258,41,001701,混合型,2018-08-10,3609,定投,706
14035,2796,C3,男,34,51258,41,002293,混合型,2018-07-20,3221,申购,600
14036,2797,C2,女,32,88261,44,000523,混合型,2018-07-03,5831,认购,1101
14037,2797,C2,女,32,88261,44,005663,股票型,2018-08-15,5666,认购,1092
14038,2797,C2,女,32,88261,44,005927,股票型,2018-07-04,9369,认购,1064
14039,2797,C2,女,32,88261,44,002313,混合型,2018-08-08,8483,认购,505
14040,2798,C2,女,35,90785,43,360001,股票型,2018-08-31,7283,认购,442
14041,2798,C2,女,35,90785,43,001425,混合型,2018-08-24,8682,认购,1040
14042,2798,C2,女,35,90785,43,001875,混合型,2018-07-15,6514,认购,758
14043,2798,C2,女,35,90785,43,000924,混合型,2018-08-27,9536,认购,815
14044,2799,C1,女,23,48671,43,006228,股票型,2018-07-10,4012,申购,768
14045,2799,C1,女,23,48671,43,004041,股票型,2018-07-30,3810,认购,643
14046,2799,C1,女,23,48671,43,001039,股票型,2018-07-18,5055,认购,1169
14047,2799,C1,女,23,48671,43,002537,混合型,2018-08-12,2799,申购,721
14048,2799,C1,女,23,48671,43,000974,股票型,2018-08-12,4799,申购,749
14049,2800,C3,男,35,40978,43,001534,混合型,2018-07-09,3102,其他,519
14050,2800,C3,男,35,40978,43,001877,股票型,2018-07-23,3081,定投,598
14051,2800,C3,男,35,40978,43,000845,混合型,2018-08-16,1998,申购,617
14052,2801,C3,男,33,57544,40,001424,混合型,2018-08-20,3523,申购,503
14053,2801,C3,男,33,57544,40,001004,混合型,2018-07-14,2822,定投,708
14054,2801,C3,男,33,57544,40,003985,股票型,2018-07-24,3544,定投,900
14055,2801,C3,男,33,57544,40,001556,股票型,2018-07-20,1849,定投,736
14056,2802,C3,男,33,40809,41,007805,其他,2018-08-15,2131,定投,708
14057,2802,C3,男,33,40809,41,005960,股票型,2018-07-19,2446,其他,823
14058,2802,C3,男,33,40809,41,002889,其他,2018-07-14,3637,申购,684
14059,2803,C1,男,27,47548,42,002872,股票型,2018-08-02,3747,认购,819
14060,2803,C1,男,27,47548,42,005267,股票型,2018-08-29,2607,认购,1119
14061,2803,C1,男,27,47548,42,167705,股票型,2018-08-25,3124,认购,987
14062,2803,C1,男,27,47548,42,001039,股票型,2018-08-22,4043,定投,1012
14063,2803,C1,男,27,47548,42,001039,股票型,2018-07-11,4154,申购,812
14064,2804,C1,男,23,56310,40,004813,股票型,2018-07-18,3059,定投,1083
14065,2804,C1,男,23,56310,40,004272,股票型,2018-07-16,4197,申购,658
14066,2804,C1,男,23,56310,40,519935,股票型,2018-07-17,4265,申购,1127
14067,2804,C1,男,23,56310,40,001672,股票型,2018-07-11,3587,申购,1164
14068,2804,C1,男,23,56310,40,005763,股票型,2018-08-07,2832,认购,1023
14069,2804,C1,男,23,56310,40,000778,股票型,2018-07-29,3224,认购,1077
14070,2805,C1,女,27,45360,41,004925,股票型,2018-07-23,5000,认购,1181
14071,2805,C1,女,27,45360,41,001162,股票型,2018-08-02,3462,定投,1141
14072,2805,C1,女,27,45360,41,005763,股票型,2018-07-04,3924,认购,915
14073,2805,C1,女,27,45360,41,162208,股票型,2018-08-11,2845,认购,1050
14074,2805,C1,女,27,45360,41,001651,股票型,2018-07-16,4497,认购,1033
14075,2805,C1,女,27,45360,41,003625,股票型,2018-07-30,3465,定投,943
14076,2806,C3,女,35,46955,43,001827,混合型,2018-08-06,3571,申购,301
14077,2806,C3,女,35,46955,43,001654,混合型,2018-08-14,2314,其他,460
14078,2806,C3,女,35,46955,43,004812,股票型,2018-08-07,3082,定投,537
14079,2806,C3,女,35,46955,43,002430,混合型,2018-07-28,1510,申购,662
14080,2806,C3,女,35,46955,43,000924,混合型,2018-08-15,2353,申购,523
14081,2807,C1,男,26,43161,41,001252,混合型,2018-07-28,3788,认购,828
14082,2807,C1,男,26,43161,41,006080,股票型,2018-08-05,4914,认购,773
14083,2807,C1,男,26,43161,41,671030,股票型,2018-07-10,3941,认购,663
14084,2807,C1,男,26,43161,41,000577,股票型,2018-08-13,4654,认购,1076
14085,2807,C1,男,26,43161,41,160127,股票型,2018-08-09,4080,申购,752
14086,2807,C1,男,26,43161,41,004189,股票型,2018-08-04,4802,申购,923
14087,2808,C3,女,33,59026,43,001291,股票型,2018-07-22,2317,定投,356
14088,2808,C3,女,33,59026,43,000433,混合型,2018-07-08,2215,申购,721
14089,2808,C3,女,33,59026,43,004476,股票型,2018-07-12,3101,定投,704
14090,2809,C1,女,25,58208,43,001644,股票型,2018-07-13,4488,认购,703
14091,2809,C1,女,25,58208,43,540007,股票型,2018-08-04,4714,定投,735
14092,2809,C1,女,25,58208,43,001576,股票型,2018-07-30,4591,定投,767
14093,2809,C1,女,25,58208,43,005259,股票型,2018-08-21,4360,认购,1043
14094,2809,C1,女,25,58208,43,005707,股票型,2018-08-22,4157,申购,778
14095,2810,C1,男,23,56246,41,007134,股票型,2018-07-18,4233,认购,852
14096,2810,C1,男,23,56246,41,005669,股票型,2018-07-02,2611,认购,700
14097,2810,C1,男,23,56246,41,540010,股票型,2018-08-04,3854,申购,1194
14098,2810,C1,男,23,56246,41,004040,股票型,2018-08-27,4095,认购,1011
14099,2810,C1,男,23,56246,41,001637,股票型,2018-08-04,2934,认购,780
14100,2811,C3,男,32,55683,41,000256,混合型,2018-08-13,1928,其他,628
14101,2811,C3,男,32,55683,41,001559,混合型,2018-08-03,2726,其他,864
14102,2811,C3,男,32,55683,41,000609,混合型,2018-07-01,3295,其他,880
14103,2811,C3,男,32,55683,41,001701,混合型,2018-07-22,1646,申购,575
14104,2811,C3,男,32,55683,41,003865,股票型,2018-08-05,2662,申购,436
14105,2812,C1,女,24,55918,41,000409,股票型,2018-07-21,2575,认购,993
14106,2812,C1,女,24,55918,41,002871,股票型,2018-08-12,4263,认购,950
14107,2812,C1,女,24,55918,41,000411,股票型,2018-08-24,2764,认购,1112
14108,2812,C1,女,24,55918,41,007524,股票型,2018-08-05,4518,认购,988
14109,2812,C1,女,24,55918,41,006346,股票型,2018-07-10,4057,其他,767
14110,2812,C1,女,24,55918,41,001790,股票型,2018-07-27,4509,申购,744
14111,2813,C1,男,25,43726,42,540008,股票型,2018-08-15,2606,其他,680
14112,2813,C1,男,25,43726,42,167702,股票型,2018-08-08,4951,认购,777
14113,2813,C1,男,25,43726,42,005210,股票型,2018-07-22,3229,申购,968
14114,2813,C1,男,25,43726,42,005304,股票型,2018-07-04,4969,其他,826
14115,2813,C1,男,25,43726,42,001725,股票型,2018-07-19,4575,认购,997
14116,2814,C3,女,33,41059,42,002328,混合型,2018-08-12,2177,其他,542
14117,2814,C3,女,33,41059,42,001365,混合型,2018-07-28,3679,其他,725
14118,2814,C3,女,33,41059,42,001042,股票型,2018-07-28,1712,定投,774
14119,2814,C3,女,33,41059,42,001400,混合型,2018-07-17,3015,申购,763
14120,2815,C1,女,25,58438,40,000828,股票型,2018-07-30,3585,申购,1010
14121,2815,C1,女,25,58438,40,005894,股票型,2018-07-09,4022,申购,927
14122,2815,C1,女,25,58438,40,001705,股票型,2018-07-22,3520,认购,995
14123,2815,C1,女,25,58438,40,167703,股票型,2018-07-08,4744,申购,1091
14124,2815,C1,女,25,58438,40,003985,股票型,2018-08-26,3715,申购,747
14125,2815,C1,女,25,58438,40,001579,股票型,2018-07-11,3234,认购,669
14126,2816,C1,男,24,57248,43,002595,股票型,2018-08-17,3654,申购,1171
14127,2816,C1,男,24,57248,43,160919,股票型,2018-07-11,3314,定投,812
14128,2816,C1,男,24,57248,43,001421,股票型,2018-07-03,3260,申购,949
14129,2816,C1,男,24,57248,43,001677,股票型,2018-08-04,4463,申购,995
14130,2816,C1,男,24,57248,43,007471,股票型,2018-07-22,2598,定投,1148
14131,2816,C1,男,24,57248,43,001749,股票型,2018-07-18,4543,定投,849
14132,2817,C3,男,33,49435,41,006693,股票型,2018-08-07,1787,其他,637
14133,2817,C3,男,33,49435,41,002458,混合型,2018-08-14,1879,申购,455
14134,2817,C3,男,33,49435,41,001735,混合型,2018-08-17,3237,申购,522
14135,2817,C3,男,33,49435,41,002463,混合型,2018-08-04,3505,其他,654
14136,2817,C3,男,33,49435,41,000328,混合型,2018-07-13,3454,其他,300
14137,2818,C1,男,23,47092,44,001717,股票型,2018-07-09,4055,认购,1046
14138,2818,C1,男,23,47092,44,006693,股票型,2018-08-03,4254,定投,727
14139,2818,C1,男,23,47092,44,005960,股票型,2018-07-29,4037,认购,1118
14140,2818,C1,男,23,47092,44,003233,股票型,2018-08-12,4670,申购,948
14141,2818,C1,男,23,47092,44,005303,股票型,2018-08-17,2711,申购,1137
14142,2818,C1,男,23,47092,44,000513,股票型,2018-08-26,3648,认购,1025
14143,2818,C1,男,23,47092,44,004292,股票型,2018-08-17,3498,申购,1166
14144,2819,C1,女,26,43199,41,004241,股票型,2018-07-12,4188,认购,1158
14145,2819,C1,女,26,43199,41,001644,股票型,2018-07-30,4877,其他,847
14146,2819,C1,女,26,43199,41,007287,股票型,2018-08-06,4509,认购,833
14147,2819,C1,女,26,43199,41,003416,股票型,2018-08-09,2612,认购,626
14148,2819,C1,女,26,43199,41,005825,股票型,2018-08-18,3525,认购,795
14149,2820,C3,男,33,53486,41,000480,混合型,2018-07-09,3659,定投,674
14150,2820,C3,男,33,53486,41,002567,混合型,2018-08-08,3457,申购,479
14151,2820,C3,男,33,53486,41,000754,混合型,2018-08-14,3411,申购,597
14152,2820,C3,男,33,53486,41,003483,其他,2018-08-27,3448,其他,619
14153,2821,C3,女,33,41787,42,002502,混合型,2018-07-29,2211,申购,451
14154,2821,C3,女,33,41787,42,001125,混合型,2018-08-14,3005,定投,830
14155,2821,C3,女,33,41787,42,001722,混合型,2018-07-18,3656,定投,396
14156,2822,C1,男,25,53419,41,006503,股票型,2018-07-16,4143,认购,824
14157,2822,C1,男,25,53419,41,001938,股票型,2018-07-19,3428,认购,1090
14158,2822,C1,男,25,53419,41,000778,股票型,2018-08-21,4415,申购,941
14159,2822,C1,男,25,53419,41,006195,股票型,2018-08-31,3173,申购,1169
14160,2822,C1,男,25,53419,41,004995,股票型,2018-07-12,3927,定投,1086
14161,2822,C1,男,25,53419,41,376510,股票型,2018-07-04,2810,其他,769
14162,2822,C1,男,25,53419,41,001327,混合型,2018-07-04,2845,定投,1110
14163,2823,C3,女,34,57787,42,001500,混合型,2018-08-08,1933,其他,681
14164,2823,C3,女,34,57787,42,001506,混合型,2018-08-05,1706,定投,851
14165,2823,C3,女,34,57787,42,000417,混合型,2018-08-01,3156,申购,579
14166,2824,C3,女,32,43191,40,001297,混合型,2018-07-24,1996,申购,435
14167,2824,C3,女,32,43191,40,001663,股票型,2018-07-31,1774,定投,605
14168,2824,C3,女,32,43191,40,001765,混合型,2018-07-13,2537,申购,460
14169,2825,C1,女,26,57588,40,003622,股票型,2018-07-27,3808,其他,959
14170,2825,C1,女,26,57588,40,006818,股票型,2018-08-14,3123,认购,1025
14171,2825,C1,女,26,57588,40,005402,股票型,2018-07-22,2703,其他,1196
14172,2825,C1,女,26,57588,40,001726,股票型,2018-07-10,3280,认购,848
14173,2825,C1,女,26,57588,40,001409,股票型,2018-07-13,2739,定投,703
14174,2825,C1,女,26,57588,40,005268,股票型,2018-07-22,3148,认购,1029
14175,2826,C1,男,23,43203,42,003232,股票型,2018-07-22,3357,定投,1184
14176,2826,C1,男,23,43203,42,001466,混合型,2018-08-16,4357,认购,920
14177,2826,C1,男,23,43203,42,167702,股票型,2018-08-03,4240,其他,788
14178,2826,C1,男,23,43203,42,000960,股票型,2018-08-29,2532,定投,750
14179,2826,C1,男,23,43203,42,001167,股票型,2018-07-02,2715,申购,675
14180,2826,C1,男,23,43203,42,000831,股票型,2018-08-03,5069,定投,627
14181,2827,C3,男,32,48999,42,001965,混合型,2018-07-07,2729,其他,792
14182,2827,C3,男,32,48999,42,004939,货币型,2018-07-27,2842,申购,746
14183,2827,C3,男,32,48999,42,000534,混合型,2018-08-31,1717,申购,425
14184,2828,C1,男,23,51252,43,000925,股票型,2018-08-14,3527,申购,1006
14185,2828,C1,男,23,51252,43,001193,股票型,2018-08-07,2583,认购,1154
14186,2828,C1,男,23,51252,43,005569,股票型,2018-08-13,2842,认购,861
14187,2828,C1,男,23,51252,43,005661,股票型,2018-08-04,4382,认购,1116
14188,2828,C1,男,23,51252,43,001528,股票型,2018-08-21,3373,定投,896
14189,2828,C1,男,23,51252,43,003190,股票型,2018-08-26,2809,申购,782
14190,2829,C3,男,35,55126,40,002672,其他,2018-07-06,2505,申购,482
14191,2829,C3,男,35,55126,40,002142,混合型,2018-08-05,2784,定投,771
14192,2829,C3,男,35,55126,40,399011,股票型,2018-08-14,3330,申购,570
14193,2829,C3,男,35,55126,40,001556,股票型,2018-08-12,3348,其他,466
14194,2830,C1,男,24,42339,42,006106,股票型,2018-08-03,4165,其他,1194
14195,2830,C1,男,24,42339,42,000696,股票型,2018-08-09,4469,申购,1197
14196,2830,C1,男,24,42339,42,003233,股票型,2018-08-03,3838,认购,626
14197,2830,C1,男,24,42339,42,006106,股票型,2018-08-15,4672,定投,977
14198,2830,C1,男,24,42339,42,005612,股票型,2018-08-24,4230,定投,686
14199,2830,C1,男,24,42339,42,001104,股票型,2018-08-31,3904,其他,1154
14200,2830,C1,男,24,42339,42,005238,股票型,2018-08-11,2649,定投,928
14201,2831,C3,男,33,53103,40,000767,混合型,2018-08-18,1581,定投,429
14202,2831,C3,男,33,53103,40,002023,混合型,2018-08-07,2174,申购,528
14203,2831,C3,男,33,53103,40,001135,混合型,2018-07-21,1823,申购,717
14204,2831,C3,男,33,53103,40,002542,混合型,2018-07-06,2980,认购,818
14205,2831,C3,男,33,53103,40,001518,混合型,2018-07-20,2641,其他,701
14206,2832,C3,男,33,40869,42,000459,混合型,2018-08-21,3609,其他,747
14207,2832,C3,男,33,40869,42,000979,股票型,2018-07-26,3012,其他,489
14208,2832,C3,男,33,40869,42,001584,混合型,2018-08-07,3042,申购,777
14209,2833,C2,男,35,95684,40,006502,股票型,2018-08-08,8605,认购,561
14210,2833,C2,男,35,95684,40,001721,混合型,2018-07-26,6236,认购,1118
14211,2833,C2,男,35,95684,40,001047,股票型,2018-07-07,5835,认购,554
14212,2833,C2,男,35,95684,40,002330,混合型,2018-07-20,5119,定投,474
14213,2834,C1,男,25,48800,44,005161,股票型,2018-08-22,4308,其他,673
14214,2834,C1,男,25,48800,44,004616,股票型,2018-07-05,3508,其他,611
14215,2834,C1,男,25,48800,44,002872,股票型,2018-08-12,2538,其他,678
14216,2834,C1,男,25,48800,44,003834,股票型,2018-08-20,3711,定投,961
14217,2834,C1,男,25,48800,44,001473,股票型,2018-08-25,3301,认购,1171
14218,2834,C1,男,25,48800,44,001825,股票型,2018-08-23,2984,其他,814
14219,2835,C1,男,25,46446,44,005240,股票型,2018-08-07,4966,定投,817
14220,2835,C1,男,25,46446,44,006346,股票型,2018-07-08,4394,定投,717
14221,2835,C1,男,25,46446,44,001521,股票型,2018-08-22,4329,申购,1186
14222,2835,C1,男,25,46446,44,006781,股票型,2018-08-30,4434,其他,684
14223,2835,C1,男,25,46446,44,006818,股票型,2018-08-01,2745,申购,683
14224,2836,C1,女,27,44905,44,001482,股票型,2018-08-12,4339,认购,1199
14225,2836,C1,女,27,44905,44,007590,股票型,2018-08-26,4187,认购,830
14226,2836,C1,女,27,44905,44,000884,股票型,2018-07-07,3562,认购,768
14227,2836,C1,女,27,44905,44,001047,股票型,2018-08-08,3923,定投,1140
14228,2836,C1,女,27,44905,44,000472,股票型,2018-07-19,4533,申购,690
14229,2837,C1,男,26,59509,41,001009,股票型,2018-07-20,4768,认购,1190
14230,2837,C1,男,26,59509,41,001764,股票型,2018-07-05,5008,认购,815
14231,2837,C1,男,26,59509,41,001605,股票型,2018-08-28,2738,定投,718
14232,2837,C1,男,26,59509,41,005310,股票型,2018-07-14,2704,申购,864
14233,2837,C1,男,26,59509,41,001542,股票型,2018-08-02,4612,申购,1049
14234,2838,C2,女,31,97091,42,001364,混合型,2018-08-22,5498,认购,828
14235,2838,C2,女,31,97091,42,001556,股票型,2018-07-22,5244,认购,450
14236,2838,C2,女,31,97091,42,001797,混合型,2018-08-02,9220,认购,625
14237,2838,C2,女,31,97091,42,002147,混合型,2018-08-07,7336,认购,653
14238,2839,C1,女,25,59276,44,006671,股票型,2018-08-22,3527,认购,912
14239,2839,C1,女,25,59276,44,001733,股票型,2018-07-10,3128,认购,909
14240,2839,C1,女,25,59276,44,003956,股票型,2018-07-11,2848,申购,735
14241,2839,C1,女,25,59276,44,000780,股票型,2018-08-18,4979,认购,843
14242,2839,C1,女,25,59276,44,000866,股票型,2018-07-17,3210,认购,877
14243,2839,C1,女,25,59276,44,002334,股票型,2018-08-20,4239,申购,812
14244,2839,C1,女,25,59276,44,005663,股票型,2018-08-01,3394,申购,795
14245,2840,C1,女,27,58650,40,005161,股票型,2018-07-06,3872,申购,1002
14246,2840,C1,女,27,58650,40,000803,股票型,2018-07-13,4438,其他,1002
14247,2840,C1,女,27,58650,40,007287,股票型,2018-07-05,3339,认购,909
14248,2840,C1,女,27,58650,40,003956,股票型,2018-07-27,2855,定投,767
14249,2840,C1,女,27,58650,40,001637,股票型,2018-08-16,2728,其他,1161
14250,2840,C1,女,27,58650,40,003956,股票型,2018-08-02,2531,认购,764
14251,2841,C3,女,34,43157,42,511970,其他,2018-08-19,1921,申购,340
14252,2841,C3,女,34,43157,42,007138,股票型,2018-08-13,1555,定投,385
14253,2841,C3,女,34,43157,42,003634,股票型,2018-08-09,3089,其他,424
14254,2841,C3,女,34,43157,42,003483,其他,2018-08-21,2308,其他,722
14255,2841,C3,女,34,43157,42,000778,股票型,2018-08-09,3661,申购,875
14256,2842,C1,女,26,52195,42,002861,股票型,2018-07-04,3232,申购,628
14257,2842,C1,女,26,52195,42,162208,股票型,2018-07-07,3160,认购,932
14258,2842,C1,女,26,52195,42,005328,股票型,2018-08-29,4105,定投,726
14259,2842,C1,女,26,52195,42,003312,股票型,2018-08-09,2625,其他,931
14260,2842,C1,女,26,52195,42,000974,股票型,2018-07-29,4034,定投,1132
14261,2842,C1,女,26,52195,42,000524,股票型,2018-08-13,4599,认购,1119
14262,2842,C1,女,26,52195,42,006257,股票型,2018-08-13,4963,定投,1040
14263,2843,C3,男,35,50262,41,002228,混合型,2018-08-04,3032,申购,355
14264,2843,C3,男,35,50262,41,001348,混合型,2018-07-08,2389,其他,459
14265,2843,C3,男,35,50262,41,002281,混合型,2018-08-26,3570,定投,873
14266,2843,C3,男,35,50262,41,001711,混合型,2018-07-18,2912,定投,863
14267,2843,C3,男,35,50262,41,000031,混合型,2018-07-03,1948,定投,881
14268,2844,C1,男,23,47071,44,006194,股票型,2018-07-14,4701,定投,1150
14269,2844,C1,男,23,47071,44,001496,股票型,2018-08-27,4343,认购,1136
14270,2844,C1,男,23,47071,44,001277,股票型,2018-08-21,4127,定投,723
14271,2844,C1,男,23,47071,44,320022,股票型,2018-07-07,2592,认购,1077
14272,2844,C1,男,23,47071,44,000979,股票型,2018-08-14,2699,其他,696
14273,2844,C1,男,23,47071,44,006346,股票型,2018-07-09,4045,其他,1036
14274,2845,C3,男,32,56762,41,002056,混合型,2018-07-06,1632,定投,461
14275,2845,C3,男,32,56762,41,000219,混合型,2018-08-17,2716,申购,869
14276,2845,C3,男,32,56762,41,001188,股票型,2018-07-11,1935,定投,536
14277,2846,C2,男,32,99082,46,002017,混合型,2018-07-13,5343,定投,909
14278,2846,C2,男,32,99082,46,000714,混合型,2018-07-05,8694,认购,451
14279,2846,C2,男,32,99082,46,000477,混合型,2018-08-26,5172,认购,736
14280,2846,C2,男,32,99082,46,002505,混合型,2018-08-08,9708,定投,1148
